timestamp,admissions,avg_length_of_stay,bed_occupancy_rate,staff_workload,adverse_events_rate
18486,72.0,1.664747060093257,0.2537581648435238,0.6271401664385875,3.0
18487,69.0,1.63738044918521,0.24411412519709028,0.663122489380022,4.0
18488,66.0,1.6196745373567778,0.2114071173915444,0.6692244725727838,4.0
18489,64.0,1.5513311163554682,0.18714064925451263,0.6318663735595376,4.0
18490,59.0,1.5318864058199357,,0.6187729621439568,
18491,52.0,1.516833756590639,0.13804217914867578,0.604442651695144,4.0
18492,51.0,1.5206155040666518,0.09295459937144335,0.5491239135644582,4.0
18493,54.0,1.519155261078129,0.061947664052065546,0.5087432769384421,4.0
18494,55.0,1.4762043490136818,0.028634784086740833,0.44703098932883806,4.0
18495,55.0,1.3746678955153138,0.0,0.34435847819075716,4.0
18496,60.0,1.4158949766944753,0.0,0.24133962340074677,4.0
18497,64.0,1.3673915221077158,0.0,0.19627206323765317,4.0
18498,65.0,1.4092598223330353,0.0,0.13049669686848178,4.0
18499,66.0,1.3269963744542956,0.0,0.11127311512578314,3.0
18500,71.0,1.2710656518532182,0.0,0.07053382921526043,3.0
18501,73.0,1.1727239473285658,,0.026496478270406767,3.0
18502,75.0,1.1134683526248252,0.0,0.0011180351746954455,3.0
18503,80.0,1.1037877488142693,0.0,0.0,3.0
18504,79.0,1.2025485990505507,0.0,0.01659464835758349,3.0
18505,82.0,1.2637671685636174,0.019955777155642056,0.0,2.0
18506,81.0,1.292041965808498,0.0343879772493816,0.018785250621395168,2.0
18507,80.0,1.3573698994580359,0.05290633842297611,,2.0
18508,81.0,1.3879125044965688,0.064057375981561,0.05535852028610708,2.0
18509,82.0,1.4171412845777063,0.060592370131380816,0.08225019880033749,2.0
18510,79.0,1.3940252471379113,0.06873264569885724,0.1186765245479286,2.0
18511,78.0,1.4785886974744304,0.08599467933001374,0.11033555315554486,2.0
18512,77.0,1.4741050911878624,0.09169511361138023,0.1351770941161177,2.0
18513,78.0,1.407501590507146,0.08393053290357363,0.1618151776587352,2.0
18514,78.0,1.4660352685069036,0.07896199491473023,0.1845985518798399,2.0
18515,78.0,1.4400791959061132,,0.2047010175063232,2.0
18516,76.0,,0.08309582473125299,0.21820377731124752,2.0
18517,75.0,1.4702910120723784,0.10604818505684185,0.20870079603505018,2.0
18518,74.0,1.4608352732492784,0.09974343317488135,0.25965476112856595,2.0
18519,70.0,1.381866702080423,0.11178792711694455,0.3074201758711439,2.0
18520,63.0,1.3834738296977906,0.09319382896976762,0.3121006726084371,2.0
18521,60.0,1.337133003691821,0.06298138322308285,0.29573437902061483,2.0
18522,61.0,1.336508025602772,0.03400760570821109,0.2687811297804249,2.0
18523,59.0,1.3217760586384522,0.02188393251080174,0.22880329958560014,2.0
18524,57.0,1.2395800138644923,0.027339765271962375,0.22106659078969687,2.0
18525,58.0,1.2352733729470127,0.002765837134480591,0.2042348085012822,2.0
18526,58.0,1.224754399249603,0.0,0.12066134162676342,2.0
18527,62.0,1.2103387355363027,0.003595222003522202,0.10387870661089683,2.0
18528,61.0,1.215320110902047,,0.0973971103551442,2.0
18529,62.0,,0.0,0.08902794121096033,2.0
18530,64.0,1.195059683074035,0.0,0.08959144184761654,2.0
18531,70.0,1.1549445564184195,0.0,0.06733281246960583,2.0
18532,75.0,1.1820409966658825,0.0,0.042570769892265825,2.0
18533,73.0,1.1094199646610199,0.0,0.07147591942124831,2.0
18534,76.0,1.1578383164174282,0.0,0.05724824566894187,2.0
18535,75.0,1.1257916735995344,0.0,0.027290104013961754,2.0
18536,76.0,1.132908853680788,0.0,0.034854808047642544,2.0
18537,83.0,1.1640350394348653,0.0,0.021890313477978294,2.0
18538,86.0,1.1349752089975864,0.02406282357057034,0.037449426251698795,2.0
18539,86.0,1.1858200406221968,0.03859738944012019,0.04333482208335033,
18540,84.0,1.1792011305700802,0.0361197797687864,0.053766678582839234,2.0
18541,85.0,1.2659426306046289,0.03931081915814227,0.06382874310131173,2.0
18542,83.0,1.1634966926822456,0.044791013212813945,0.07887515982152421,2.0
18543,81.0,1.0918813227503668,0.05591392713166129,0.07726748800839515,2.0
18544,83.0,1.1114539066059104,0.048531527455624036,0.0512510255437315,2.0
18545,83.0,1.166309360456423,0.040145135203990795,0.06608990622940927,2.0
18546,84.0,1.2084883407899953,0.03827816450949945,0.0785989172341931,2.0
18547,83.0,1.2423501861129538,,0.08752256505164135,2.0
18548,80.0,1.188405813488805,0.07494021392504466,0.1167334565856964,2.0
18549,81.0,1.1959700187005138,0.07773021488988019,0.14229673893620803,2.0
18550,79.0,1.2372684340363305,0.07924264987455786,0.1793017316982442,2.0
18551,74.0,1.3063672339394978,0.07475597895426825,0.1740342967109484,2.0
18552,74.0,1.2330955764597742,0.06376631709112607,0.15596968435774683,2.0
18553,71.0,1.1633331598461898,0.07057539191222438,0.173251379511425,2.0
18554,71.0,1.1917800097097935,0.04399850851243452,0.1987512887732048,2.0
18555,71.0,1.1144686130855554,0.022901359529718824,0.19734470049109226,2.0
18556,72.0,,0.0190270240959803,0.14696610981533492,2.0
18557,70.0,1.0133984696024434,0.012155130301574526,0.13419794757652723,
18558,71.0,0.9299584165480658,0.0,0.0833553808149254,2.0
18559,73.0,0.994897382699521,0.0,0.060095348924998494,2.0
18560,76.0,1.0361634611735808,0.0,,2.0
18561,78.0,1.0093712436471522,0.0,0.013105723588132723,2.0
18562,82.0,1.114650873907692,0.008098804586142863,0.0,2.0
18563,83.0,1.157537338529493,0.024638254596619003,0.045104691665701024,2.0
18564,87.0,1.231871937962334,,0.05134476695623134,2.0
18565,88.0,1.2065466781038867,0.06234432024708092,0.07078275261407899,2.0
18566,88.0,1.1252978019259592,0.0805613687337998,,2.0
18567,91.0,1.2625062618378173,0.08320669887557924,0.11654860861858114,2.0
18568,89.0,1.2838208977346983,0.10937584719723943,0.16999242453083008,2.0
18569,92.0,1.3652677422780735,0.13730303219664153,0.21287706514649482,2.0
18570,91.0,1.346879053989368,0.14917938343360504,0.25953022812497323,2.0
18571,83.0,1.3782698225173893,0.1658007020111067,0.29800210593301096,2.0
18572,81.0,1.3681172065801679,0.16748194583468554,0.31486182428068266,2.0
18573,80.0,1.459402644810636,0.17900746470077056,0.3430625155429942,2.0
18574,79.0,1.4232958666419309,0.17683904741529385,0.3666888498771059,2.0
18575,77.0,1.4427377206391137,0.16231086107642248,0.41736161696611307,2.0
18576,75.0,1.4642919371035172,0.15452578094091654,0.44037062846156666,2.0
18577,73.0,1.4271323122373107,0.138036177494528,0.44147648807148765,2.0
18578,74.0,1.3872091652001208,0.12398473158724074,0.43117294803649137,3.0
18579,71.0,1.407516351419086,0.10770488111603763,0.3952651802737547,3.0
18580,71.0,1.3599333546792152,0.08795992288503186,0.3549127396036285,3.0
18581,71.0,1.3641275896649894,0.07088770070582193,0.32844618897105327,3.0
18582,72.0,1.2934979500073867,0.06695403645760144,0.2695722417616535,3.0
18583,73.0,1.2837431896052005,0.08399390795186787,0.2628262157752418,3.0
18584,72.0,1.1776460152047632,0.07280081535186947,0.24399619625129898,
18585,77.0,,0.0524945358587814,0.27365447324922754,3.0
18586,74.0,1.2132303838068024,,0.2577949630610013,
18587,76.0,1.1982804086612011,0.05326061774629138,0.2368661111261483,3.0
18588,78.0,1.2880535623721232,0.06035188538684547,,3.0
18589,80.0,1.1982502571878066,0.05071364383802907,0.24363625009136952,3.0
18590,82.0,1.1971423467445743,0.07063115306559045,0.2578563646831543,3.0
18591,84.0,1.2314865823375698,0.05731588266716074,0.2782024721082432,3.0
18592,85.0,1.1970887845853357,0.058640223603184785,0.24020625866589704,
18593,91.0,1.2017758269085783,0.07452220389822946,0.20525188523337812,3.0
18594,93.0,1.2134301637650189,0.08244406940818787,0.20430433802203518,3.0
18595,96.0,1.2282596856373376,0.10494133389220008,0.19086406906581244,3.0
18596,100.0,1.2565960264000684,0.1169091330876279,0.19792243714230084,3.0
18597,101.0,1.268434441317341,0.147499967606382,0.18674288919437604,3.0
18598,101.0,1.2684525388573333,0.16293794033736803,0.2245387007899523,3.0
18599,96.0,1.2043901575979694,0.16499072094300057,0.2652564212772392,3.0
18600,99.0,1.2378444830099897,0.17336087501146544,0.3389663251517607,3.0
18601,101.0,1.2986278239889495,0.17035445720254655,0.39055372946092254,3.0
18602,102.0,1.5389157367680129,0.1729367168069745,0.44914959088548817,3.0
18603,99.0,1.5425847977396319,0.20056815389533703,0.4516850442278001,3.0
18604,102.0,1.5827201119855492,0.22112693838913974,0.45908754093863513,3.0
18605,102.0,1.549424870799143,0.2530803840918885,0.4853270702700825,3.0
18606,102.0,1.6367653007715781,0.27549945235168183,0.5534829827663572,3.0
18607,99.0,1.578588054560962,0.30750251926843386,0.6041921117017613,3.0
18608,98.0,1.5743386323114823,0.3214476185471998,0.67214946458588,4.0
18609,94.0,1.598448486626896,0.3289776204015856,0.7128033262324573,4.0
18610,88.0,1.646174367313307,0.32899350670054167,0.7630382601197103,4.0
18611,85.0,,0.3228144332576047,0.8206363080201098,4.0
18612,79.0,1.5634403572314775,0.31869817002811546,0.7903749869526363,5.0
18613,74.0,1.5972366951062855,0.31000563726989333,0.8328523112183001,5.0
18614,70.0,1.6528540500707065,0.29724409003869645,0.8475541255921971,
18615,71.0,1.57282705555166,0.266019405304551,0.8458102003356953,5.0
18616,71.0,1.5353906261010997,0.24662732612421448,0.8248527761230133,5.0
18617,73.0,1.424626192243398,0.2238399718339713,0.7804923157962832,5.0
18618,75.0,1.435658151132405,0.21633182719442282,0.7417715161880948,5.0
18619,73.0,1.4581628934326207,0.21299192401002034,0.7378661513227256,5.0
18620,81.0,1.4217206965838014,0.19371052907603972,0.7199555229497258,5.0
18621,81.0,1.5211252908225126,0.19451228026987463,0.6936314730310794,5.0
18622,84.0,1.5399387512773541,0.19477233636899008,0.6467773350771557,5.0
18623,89.0,1.4625362344550479,0.18888941516261665,0.6260131592146858,5.0
18624,91.0,1.4316618981249758,0.20223692357418285,0.5831980966905514,5.0
18625,93.0,1.473158227335316,0.22472105463593575,0.5621573601252658,5.0
18626,97.0,1.5699113773472186,0.2207502352376333,0.5279154089195627,5.0
18627,96.0,1.664742742093064,0.23664093941343253,0.5465539361359101,5.0
18628,100.0,1.6692077102956826,0.2588233666341318,0.5882120869824882,5.0
18629,103.0,,0.27643477715625064,0.634933863817559,5.0
18630,104.0,1.6343318047242266,0.2969765706588993,0.677217232767729,5.0
18631,106.0,1.6973846758063917,0.32387859734442054,0.7082291032182442,5.0
18632,108.0,1.6171341582921646,0.3630030185337292,0.7541853462076262,5.0
18633,110.0,,0.38012233140484575,0.8153791141688244,5.0
18634,107.0,1.5726343099719975,0.39898071997369533,0.8844644708100264,5.0
18635,102.0,1.6207411686631774,0.4134330732316606,0.9450922714542395,5.0
18636,102.0,1.6573048260363292,0.4412613316848623,1.0045016937180566,5.0
18637,98.0,,0.466879489878762,1.0724047299138189,6.0
18638,93.0,1.711075222413584,0.4731001319257777,1.1491122795753597,6.0
18639,89.0,1.7663881921664137,0.46802597410408797,1.1638085087440113,6.0
18640,86.0,1.7647374387931931,0.4571491375696727,1.236241807253535,6.0
18641,81.0,1.6546311031349286,0.4509734699313429,1.2613937540557916,7.0
18642,79.0,1.7144279212205313,0.43743230267284494,1.2913699712636766,7.0
18643,75.0,1.6652968081407196,,1.3285449765011268,8.0
18644,68.0,1.6779530740923563,0.3794872087757803,1.327590267403845,
18645,69.0,1.6139939165744064,0.3410456911535353,1.2837473442457277,8.0
18646,74.0,1.6329078831932118,0.30691824821562874,1.2165094600855362,8.0
18647,75.0,1.6155173512653282,0.28009199071831403,1.1671826703060462,8.0
18648,76.0,1.6660405211330271,0.24395475130936953,1.1281673771728788,8.0
18649,80.0,1.6718688799231758,0.23316478536262855,1.0142827264550263,8.0
18650,84.0,1.7087529453179238,0.2395198709298014,0.9309018032303923,8.0
18651,89.0,1.7666340269427787,0.22155819799284399,0.8864514791373693,8.0
18652,92.0,1.8036514826823449,0.22882514005362273,0.8278526248220811,8.0
18653,95.0,1.8597631178196223,0.24436009852425639,0.7414374195034057,
18654,102.0,1.7902927130948774,0.2558427158241937,0.7419541641539378,7.0
18655,105.0,1.787231084037823,0.2915262675863277,0.7378871546132866,6.0
18656,110.0,1.731702299483017,0.3195913362832352,0.7683865540408285,6.0
18657,113.0,1.7289866805550678,0.36066573355625187,0.7801214066036722,6.0
18658,118.0,1.7400904832988309,0.381300908711122,0.8304685224789762,6.0
18659,119.0,1.8375888718668174,0.427594957798314,0.8710819666392468,6.0
18660,124.0,1.9391401080512651,0.456495241710224,0.9712965017781681,6.0
18661,120.0,1.9379463681963278,0.5121431423765411,1.0965673831794458,
18662,119.0,1.8630651299316037,0.55619433947339,1.1468767878083097,6.0
18663,115.0,1.9010237434719879,0.5892213080658408,1.2556638310466988,7.0
18664,111.0,1.8874995743556229,0.6021032951107081,1.3746676859141158,8.0
18665,106.0,1.9656936356880155,0.6032375441565422,1.4943406080287402,9.0
18666,100.0,2.0584787938947646,0.5943183667347507,1.5469260501916644,9.0
18667,95.0,1.9914680847933077,0.6042158453714934,1.6215425830741164,9.0
18668,89.0,1.9339781670900722,0.5875697937168897,1.6847559517881225,10.0
18669,80.0,1.9097795653115404,0.5500740806267891,1.6789295892869431,11.0
18670,77.0,1.9160463686265836,0.5324344992554084,1.6480896664455822,11.0
18671,73.0,1.9094350789161598,0.5308564709453328,1.6045604475321469,11.0
18672,66.0,,0.4989669477352768,1.5874991166507175,11.0
18673,66.0,1.9556832823794628,0.45923367992193465,1.5821526653346023,11.0
18674,69.0,1.9471992924110195,0.4121701270345121,1.5270179249478617,11.0
18675,71.0,1.9210373396319251,0.38332912057592433,1.4508241286791215,11.0
18676,74.0,2.0095561601655842,0.35034409793549226,1.3830966173084875,11.0
18677,75.0,1.9801745398208968,0.3278667620423736,1.334311903186557,11.0
18678,80.0,2.036955249144023,0.3286873091247291,1.2668555097196255,10.0
18679,82.0,1.9788881938653804,0.3272275504782177,1.1676491223583543,10.0
18680,87.0,2.0524604193226312,0.32357024030669285,1.1262224885349905,9.0
18681,91.0,2.1162348516990592,0.30840894229035176,1.120659442733772,9.0
18682,100.0,2.050579051563563,0.34431902388437036,1.0626627819623742,9.0
18683,107.0,2.0703343764244546,0.3620252372774763,1.061054139408614,8.0
18684,112.0,2.1286439839161138,0.40375280683068177,1.0732916751183175,8.0
18685,115.0,2.0704453139202834,0.44973158479342007,1.1426059651838052,8.0
18686,122.0,2.104769670748677,0.48883273724162923,1.1642776514155497,8.0
18687,124.0,2.125730869645903,0.5270518707425667,1.193742552976348,8.0
18688,124.0,2.1603494224864463,0.5740945713484986,1.2594397317908324,8.0
18689,125.0,2.212946628470758,0.6020382990213349,1.3838053078053787,8.0
18690,125.0,2.1449747363145315,0.6320646264191697,1.4652878394617581,8.0
18691,119.0,2.1898792331186514,0.6682805930985684,1.5309416632675907,9.0
18692,113.0,2.2732733625057797,0.692805064286206,1.6575333279255708,9.0
18693,106.0,2.235349668455486,0.7078136799592981,1.7502760347596853,10.0
18694,97.0,2.217918895347496,0.7138785723142244,1.7823343538950311,11.0
18695,89.0,2.1498134534159035,0.6876548384721197,,11.0
18696,84.0,2.242574018109285,0.661624961468433,1.8708013264463939,11.0
18697,76.0,2.215505387443094,0.6267867482288757,1.9226345890037593,12.0
18698,71.0,2.140101472266378,0.5917751316055109,1.8948889642421292,12.0
18699,71.0,2.2317511279138316,0.5652061485563872,1.8752277309696543,12.0
18700,69.0,2.1699866981921145,0.5239758950927438,1.8408687351689488,12.0
18701,72.0,2.0635243549597506,0.4821496620897244,1.785601067918918,12.0
18702,71.0,1.97983611793018,0.4588963189479032,,12.0
18703,73.0,2.0008731719044213,0.43459937416300476,1.677289757004236,
18704,79.0,1.8676632639366895,0.41748632680446324,1.605114988174431,12.0
18705,79.0,1.8476279228111485,0.39623683215146727,1.5744148526663175,12.0
18706,80.0,1.8588318455045827,,1.5014300315710007,11.0
18707,81.0,1.8473603143461454,0.3750471432106625,1.4430304972945676,11.0
18708,88.0,1.9241895701417724,0.36698892677994693,1.4071433247139298,11.0
18709,97.0,1.9638921036155814,0.38347797876823286,1.3563530285594674,11.0
18710,99.0,2.023412878132124,0.40528438820992113,1.289643121777747,10.0
18711,104.0,2.042046816807961,0.4178171100828096,1.2777047843403915,10.0
18712,106.0,1.9985126432247244,0.4421817153073381,1.2567547639049477,10.0
18713,103.0,1.9991423948555198,0.4543675693536121,1.2681597466779975,9.0
18714,106.0,2.131164638327421,0.4842927808060832,1.2796223244560654,9.0
18715,110.0,2.2294098335182575,0.5277713288230286,1.3174074026134328,9.0
18716,111.0,2.1649678699932338,0.5527582572566369,1.3732272787200026,9.0
18717,110.0,2.1754766542333743,0.5781226826521155,1.4312819471399338,9.0
18718,113.0,2.1266385524937146,0.6103528695107673,1.4497862284664098,9.0
18719,109.0,2.1355873771734784,0.606585368256229,1.5188144932402425,9.0
18720,105.0,2.132739667956641,0.638796404734444,1.5923013587919663,9.0
18721,105.0,2.139233598413387,0.6442643865061944,1.667042913621506,9.0
18722,103.0,2.2551817993247836,0.6596699660324192,1.719231192654306,10.0
18723,98.0,2.313247497638045,0.6595852889494077,1.772091387922896,10.0
18724,94.0,2.2317171836251575,0.6632539300197849,1.8122042042708537,11.0
18725,91.0,2.287852608134373,0.6461123147144427,1.8819565271089118,11.0
18726,82.0,2.293727775379575,0.628681090807621,1.9017204892730155,12.0
18727,77.0,2.2952733050833425,0.5826921067849454,1.8792717498325209,12.0
18728,73.0,2.2075260658113596,0.5568017179691043,1.894390790700255,12.0
18729,76.0,2.2613539261288755,0.545424351581912,1.847525038855861,12.0
18730,74.0,2.307670540913923,0.5295120040852095,1.7890265950550877,12.0
18731,75.0,2.2801428500238594,0.5213009342854197,1.7665168193179437,12.0
18732,74.0,2.2527509267572117,0.5069457843161828,1.7553248332111786,12.0
18733,69.0,2.1858151045014376,0.4691551394336262,1.715361536710751,12.0
18734,68.0,2.1531141273616257,0.4477195079760544,1.6562438770619001,12.0
18735,72.0,2.137680879774802,0.4119733412291384,1.549828372335582,12.0
18736,76.0,2.1155323371848844,0.3951971803815257,1.50853306286026,12.0
18737,76.0,2.0810116644856445,0.3962632698446591,1.450360473035777,11.0
18738,78.0,2.0832057674980256,0.37474774361981805,1.3852806858048472,11.0
18739,83.0,2.180125060895801,0.38008253290266103,1.3714805448586538,10.0
18740,88.0,2.0942169243436037,0.3750210826672984,1.3068714159601882,10.0
18741,95.0,2.1430654488864627,0.3883866910267618,1.3165825574106254,10.0
18742,98.0,2.1929187373592023,0.39660619701040917,1.3064407272740208,10.0
