timestamp,visits,avg_session_duration,server_load,support_tickets,error_rate
18438,75.0,1.5841394001814018,0.11403028877624877,0.8144983805884328,8.0
18439,80.0,1.5661483018976032,0.1045429151645978,0.7093976545707952,8.0
18440,83.0,1.5933765903974288,0.11453734106908332,0.6123847019835681,7.0
18441,88.0,1.6262692048716423,0.13773909218912583,0.5268736830875191,6.0
18442,94.0,1.6485800383062714,0.16895868867036098,0.4908666307055834,5.0
18443,95.0,,0.1926278369165653,0.4695297238718402,4.0
18444,100.0,1.6555281464853604,0.22150804430276158,0.4973942803727881,4.0
18445,101.0,1.7268754370045043,0.2582021315329021,0.49573236267596543,4.0
18446,102.0,1.774054543291837,0.2824973499921898,0.5912458653911818,4.0
18447,103.0,1.785598388087955,0.31393967567635883,0.6130985505335329,
18448,102.0,1.7165119379901506,0.34750484964726625,0.6537899747353294,4.0
18449,101.0,1.746894541853416,0.37346617215083827,0.6876924747047675,4.0
18450,99.0,1.733529207840721,0.3822315777746509,0.7648001580140239,4.0
18451,97.0,1.6748644954263092,0.3827110141607587,0.8425629616735778,4.0
18452,94.0,1.7213091468543837,0.3777362453350892,0.9012966793702837,5.0
18453,93.0,1.6938431146637214,0.3833443280814053,0.9709073499470262,5.0
18454,90.0,1.6573826957572886,0.4021809237504146,0.9818558916124054,5.0
18455,86.0,1.6547985931416187,0.3970542483211766,1.0042665731007676,5.0
18456,79.0,1.6963222340792887,0.3929247853275583,1.0726075272713265,6.0
18457,74.0,1.6872268114565914,0.3770506072876481,1.113801850453019,6.0
18458,69.0,1.6391784644069194,0.35516024964843396,1.1492866378453184,7.0
18459,61.0,1.6015048810968564,0.31940072741316805,1.1585771963625517,7.0
18460,57.0,1.5987705327071917,0.2789610856240615,1.111732887500445,7.0
18461,56.0,1.5997555164322987,0.22075229727762363,1.0703420659449154,7.0
18462,52.0,1.4843233295356393,,0.9972891157087989,7.0
18463,51.0,1.517318439302381,0.13064355803177483,0.8604796440330044,7.0
18464,55.0,1.481867285765225,0.09945438926493178,0.803792505713904,7.0
18465,59.0,1.5272065216898663,0.06996756345778855,0.7085712803789187,7.0
18466,59.0,1.514469580094806,0.04479255838323175,0.6151864419042544,
18467,60.0,1.4497440871074099,0.03061736908660805,0.5340973417473891,7.0
18468,59.0,1.4195782750736643,0.028164335100015314,0.44941581003393694,6.0
18469,65.0,1.328331832461448,0.0006818215004932727,0.3635063731466671,6.0
18470,69.0,1.2987647867660213,0.0,0.2721166948614936,
18471,70.0,1.309192974884224,0.0,0.2527057342293154,4.0
18472,79.0,1.3250836479117172,0.0027681155348972183,0.20118967700679466,4.0
18473,84.0,1.294077373409326,0.016889793229776566,0.151424636355299,4.0
18474,86.0,1.2556139215379138,0.0438481334148603,0.1253322912465211,4.0
18475,87.0,1.3672999536231474,0.04466039773372872,0.10056143806216149,3.0
18476,91.0,1.3255327571762898,0.0534535706870657,0.08437804720976051,3.0
18477,94.0,1.3019873174054297,0.0689538766966013,,3.0
18478,98.0,1.3321036177966221,0.09926821221050906,0.12095517429929063,2.0
18479,101.0,1.3299860291695138,0.11511428182644981,0.17238945650946194,2.0
18480,99.0,1.3321094829613567,0.14053203883558252,0.20130442049846334,2.0
18481,97.0,1.260634783874296,0.16547029791885356,0.27064548118618614,2.0
18482,98.0,1.2860959344816107,0.18600370342804973,0.30220724796356063,2.0
18483,96.0,1.3370549754825145,0.21276568309012786,0.35256084091587936,2.0
18484,92.0,1.398099276222927,0.2110140346305689,0.3806979817838835,2.0
18485,90.0,1.3436055632099688,0.23048952559052815,0.4416114964046279,2.0
18486,87.0,1.3744639236865588,0.2148358137694409,,2.0
18487,84.0,1.4321000903818057,0.22318601719341685,0.5376158598778678,3.0
18488,78.0,1.4141788640097188,0.21477301999384052,0.5531283365901842,3.0
18489,76.0,1.3907933097939758,0.20658332681003225,0.5653715209751418,3.0
18490,70.0,1.3470033662435237,0.1916663091242263,0.5978308965388786,3.0
18491,67.0,1.3876261877927698,0.17435847111865596,0.5947779847283006,4.0
18492,63.0,1.3644444274531289,0.1554972801606929,0.5909469596891552,4.0
18493,55.0,1.4456405133276151,0.11555339502257161,0.5726878705623585,4.0
18494,58.0,1.4287796209308492,0.08413639575212338,0.5488651127962808,4.0
18495,60.0,1.3817828494349453,0.05255459644070236,0.49135146541455127,4.0
18496,56.0,1.2923690720455239,0.026374372394622318,0.4281521127489321,4.0
18497,54.0,1.2855045370987914,0.008208298609319048,0.36866191637577356,4.0
18498,56.0,1.332945771406454,0.0,0.2964067684876058,4.0
18499,59.0,1.275816710004728,0.0,,4.0
18500,57.0,1.2934845437212978,0.0,0.1721687352608707,4.0
18501,59.0,1.3995831852852936,0.0,0.15092718791159757,4.0
18502,66.0,1.3978132123459805,0.0,0.14001622106858394,3.0
18503,69.0,1.395247980476676,0.0,0.10139706392823325,3.0
18504,70.0,1.3013067325345202,0.001100512755463183,0.08860609674696096,3.0
18505,70.0,1.317548895763949,0.015397640961120108,0.10118236932490851,3.0
18506,75.0,1.3202079737093106,0.021122534842725145,0.11141623787154695,3.0
18507,71.0,1.3659132639319909,0.010881693765489366,0.11289011558587722,3.0
18508,76.0,1.3465194232112065,0.010822155069952998,0.09536823884438923,3.0
18509,78.0,1.381858225589409,0.022409219493263494,0.09594472157054305,3.0
18510,77.0,1.3458134693346508,0.03035353862676515,0.10373978910016883,3.0
18511,75.0,1.3706660599230678,0.031706081184503396,0.09241598951086179,3.0
18512,74.0,1.3570412023654823,0.040844445770635,0.05885487311628507,3.0
18513,75.0,1.234073710096519,0.037041059112530444,0.07137213172274588,3.0
18514,73.0,1.2080565336926983,0.006165927895250965,0.12324357866859945,3.0
18515,75.0,1.2359006222182538,0.015533330818916846,0.15481100603381465,3.0
18516,76.0,1.3242357807130885,0.012454175453789938,0.12023871042404344,3.0
18517,73.0,1.331654671846988,0.022808137649949652,0.09535046906284685,3.0
18518,73.0,1.28115218882714,0.028001325271037304,0.10472623822878008,3.0
18519,68.0,1.277484147544986,0.024543541531378645,0.08560159048160638,3.0
18520,68.0,1.2739889712477304,0.011957100890705443,0.06362113193690803,3.0
18521,68.0,1.2744718822404095,0.004468328307713704,,3.0
18522,68.0,1.1882174762062836,0.0,0.013558646371923465,3.0
18523,67.0,1.1646457658237013,0.0,0.0,3.0
18524,68.0,1.2099701363846505,0.0030243779547885694,0.056252387366240275,3.0
18525,67.0,1.2229566588864937,0.0,0.05015377464497182,3.0
18526,66.0,1.1279204148565016,0.0,0.01901335031168422,3.0
18527,68.0,1.1695401851852987,0.0,0.028306506761941887,3.0
18528,68.0,1.1578765372873925,0.0,0.01807900645355997,3.0
18529,66.0,1.1030417608314038,0.0,0.0044392202228629996,3.0
18530,65.0,1.0596414884929655,0.0,0.0,3.0
18531,68.0,1.0463862206918475,0.0,0.0,3.0
18532,63.0,1.0492202641233905,0.0,0.020296171592976715,3.0
18533,66.0,1.0796399223678894,0.0,0.009277251488375503,3.0
18534,69.0,1.0890949495372682,0.0,0.000678121667920392,3.0
18535,67.0,1.1391719157607707,0.0,,3.0
18536,69.0,1.205356373286244,0.0,0.03376435512561767,3.0
18537,73.0,1.2278660640566614,0.0,0.04485510237824167,3.0
18538,75.0,1.2488307621505017,0.0,0.06859107692051777,3.0
18539,72.0,1.2644417529004328,0.008206115487671688,0.07404184212960979,3.0
18540,71.0,1.2379212461690412,0.00037726816072935305,0.06589322327733994,3.0
18541,68.0,1.2605334750823136,,0.03573732459239752,3.0
18542,70.0,1.3249468050829891,0.0,0.034199026994185304,3.0
18543,74.0,1.3122760776226716,0.0,0.025486491723912652,3.0
18544,70.0,1.3369406768168333,0.006788368004615446,0.029213718015051827,3.0
18545,72.0,1.373920577537252,0.0036759612389451637,0.034173113040259405,3.0
18546,71.0,1.310706508814868,0.004390432928153566,,3.0
18547,68.0,1.296509111633129,0.0034185402987331843,0.04282403979782329,3.0
18548,67.0,1.2505205283265122,0.004471153121108315,0.07998029379189714,3.0
18549,64.0,1.3289635133272686,0.0,0.03817481768442765,2.0
18550,65.0,1.3038346176876943,0.0,0.0,2.0
18551,69.0,1.2256649341329953,0.0013417815413088053,0.0,2.0
18552,71.0,1.2572477991299613,0.002641985374642452,0.022741671321513494,2.0
18553,72.0,1.2769863729245865,0.0,0.0,2.0
18554,76.0,1.1993819478310555,0.0035882236331978446,0.01075568636679331,2.0
18555,76.0,1.1641977098528922,0.0,0.0,2.0
18556,76.0,1.160118351070246,0.0014470162372760983,0.009790198735728733,2.0
18557,76.0,1.0623371711033394,0.014604656958398177,0.0,2.0
18558,76.0,1.0505679128432253,0.0,0.021971545599150974,2.0
18559,78.0,1.1017068109389534,0.0,0.0095126979577853,2.0
18560,80.0,1.1162533550586011,0.006692314357214228,0.003295521209235897,2.0
18561,81.0,1.1009394930468877,0.008832113216363058,0.008699363402194373,2.0
18562,82.0,,0.0032930636809007964,0.0120419640033978,2.0
18563,83.0,1.0593470535189269,0.015184082275585787,0.01786839245357954,2.0
18564,85.0,1.1056986611572988,0.017241182158033694,,2.0
18565,84.0,1.106765785695699,0.01430622721766776,0.02472685071232227,2.0
18566,85.0,1.1269846508126102,0.011888211103903574,0.037501161780638295,2.0
18567,88.0,1.1753251744879711,0.027246888742371106,,2.0
18568,88.0,1.2397908060807845,0.03288219023365628,0.04488977975498223,2.0
18569,89.0,1.2823802543051614,0.08297582790348904,0.05021125312788758,2.0
18570,91.0,1.3342502346856013,0.08735214332041254,0.1319012720999643,2.0
18571,93.0,1.3270420084796222,0.09849129904159351,0.17190179264427874,2.0
18572,90.0,1.2831204447693425,0.10530399339755478,0.20323006842100497,2.0
18573,87.0,1.3141938642608728,0.12333140334029577,0.2575295332740192,2.0
18574,88.0,1.3883121168393793,0.14310506110336924,0.27978786718384774,2.0
18575,85.0,,0.1398425854901212,0.26705764288087197,2.0
18576,85.0,1.4679451898213014,0.14674856782103995,0.3294029089099815,2.0
18577,80.0,1.4592148897884003,0.16104038065111517,0.3523293626883682,2.0
18578,78.0,1.4496003485379425,0.157162847674505,0.3540732915121559,2.0
18579,79.0,,0.13242843024198414,0.40763644228446044,2.0
18580,79.0,1.4007267087233821,0.13334031021458934,0.4418689343190703,2.0
18581,74.0,1.3612578673563693,0.13219844944320153,0.4315266286777,3.0
18582,73.0,1.3698448982172733,0.12085979497048775,0.39605530623790086,3.0
18583,70.0,1.4340615065675917,0.11946491224291726,0.37137372857117523,3.0
18584,71.0,1.3989080120299706,0.10023229043773274,0.35915297640084926,3.0
18585,72.0,1.3681913708779518,0.07625799488128793,0.37105897649959385,
18586,78.0,1.2853751310708053,0.05955869216552174,0.35463958600933126,3.0
18587,82.0,1.1890288493107426,,0.3360498505187717,3.0
18588,84.0,1.2237935803477786,0.05738117479540902,0.3146700548306274,3.0
18589,84.0,1.347152572690501,0.0698514165210567,0.2965204396580138,3.0
18590,86.0,1.3248854687598866,0.08918623011076589,0.274704395972918,3.0
18591,86.0,1.2839093589503403,0.09328825310296676,0.2761110998255227,3.0
18592,85.0,1.2848686125666045,0.10125301121734573,0.26780002240642464,3.0
18593,83.0,1.3625642273254281,0.10823489934149351,0.2620799537211769,3.0
18594,89.0,1.3971977312148811,0.1106128960406139,0.32403073120868453,3.0
18595,91.0,1.4240473076600586,0.13960151192646103,0.3506220826340615,3.0
18596,91.0,1.5034943765499333,0.15054659673502824,0.36378382220164723,3.0
18597,92.0,1.5263317134732033,0.15700039609187025,0.35523606299254,3.0
18598,94.0,1.5951729613326597,0.17846892558910596,0.39391731078617764,3.0
18599,95.0,1.6597230262178444,0.21909890494303214,0.45431029360169306,3.0
18600,96.0,1.672000238315639,0.2354858017815284,0.5120526553756736,3.0
18601,92.0,1.6147677301981957,0.2659658343070394,,3.0
18602,89.0,1.6235898525487111,0.28263966160217396,0.5886957619613703,3.0
18603,90.0,1.5975017332342534,0.28386197255388035,,3.0
18604,86.0,1.4796778074034345,0.29283144775338354,0.6932313727568467,4.0
18605,80.0,1.5437981918091819,0.2791448549139345,0.71853625223323,4.0
18606,81.0,1.5121238507896884,0.25250976608823666,0.7061389592271614,4.0
18607,79.0,1.5089492274097112,0.22357735328422318,0.7193740472668679,4.0
18608,78.0,1.5046734693623987,0.21331791247531884,0.6942354172642721,5.0
18609,78.0,1.5598565340699628,0.19344089333346873,0.6851196367324701,5.0
18610,78.0,1.580185833865222,0.19475436170842533,0.6832707025318978,5.0
18611,76.0,1.537258241541008,0.19039546369773844,0.6773081658243889,5.0
18612,78.0,1.5384560656367678,0.18833951414024191,0.652184691291888,5.0
18613,79.0,1.4415992055588058,0.19007997989732509,0.6745579849188245,5.0
18614,76.0,1.4750074276659164,0.17636352256673887,0.6631013403045346,5.0
18615,81.0,1.4819636997066807,0.1694556229943303,0.6087142138091237,5.0
18616,81.0,1.4778588588184456,0.1796729891439066,0.5687782999538064,5.0
18617,84.0,1.3972786441262588,0.18116280699396659,0.5209698099953588,5.0
18618,84.0,1.3770744553420435,0.18879131120488932,0.5532165546170149,5.0
18619,85.0,1.2982507504869287,0.2038233382070085,0.5384372020718282,5.0
18620,88.0,1.4446544428717472,0.1990638912540816,0.5476605851532182,5.0
18621,90.0,1.5628481397228493,0.2094516952034951,0.5800335018645952,5.0
18622,90.0,1.6606604940218512,0.23011488431882024,0.6136424815699433,5.0
18623,94.0,1.7422511416989175,0.2475115068788565,0.6290090392380586,5.0
18624,94.0,1.7786828086993567,0.27154763596067544,0.6296502804930834,5.0
18625,95.0,1.747032880457469,0.2969591029821873,0.6906077817647978,5.0
18626,95.0,1.6837605298706173,0.29640937454012745,0.7081669525915795,5.0
18627,93.0,1.7214876426751684,0.30484203236590784,0.7364984982922074,5.0
18628,96.0,1.6911850361383107,0.32188549543549655,0.7445717263961467,5.0
18629,97.0,1.7831849501648502,0.32581305598125837,0.7987467603410077,
18630,99.0,1.832892328575331,,0.8013691773965179,5.0
18631,99.0,1.8422459177793846,0.35155577660594556,0.8223819312725478,5.0
18632,97.0,1.787617933251307,0.35992759198855695,0.8684201717213328,5.0
18633,99.0,1.777535571556037,,0.9126620951572737,5.0
18634,99.0,1.780192366838096,0.40655385282006895,0.9211401652852166,5.0
18635,97.0,1.7291113370920634,0.42592322839062235,0.947474322786241,5.0
18636,95.0,,0.40202623854493047,0.9679304633172299,6.0
18637,95.0,1.8219909885586558,0.4181127100601699,1.0449308618846362,6.0
18638,94.0,1.7800293594348386,0.4208978774941725,1.0542400001126888,6.0
18639,91.0,1.6411784663709796,0.42166899482207393,1.0900447572363678,6.0
18640,87.0,1.6745224916839356,0.422096883008941,1.1354539069180016,6.0
18641,86.0,1.675723334458596,0.4138007873567386,1.1762566122481752,7.0
18642,84.0,1.7106995207088707,0.40166862304658796,1.1761393926019799,7.0
18643,82.0,,0.3849668523933112,1.1593090168815645,7.0
18644,82.0,1.6218432827533276,0.3731559899396254,1.1533867008377015,7.0
18645,77.0,1.7050174666485742,0.381359411897349,1.1061168052457826,7.0
18646,78.0,1.7597603304956373,0.36150844118271025,1.120385029033946,7.0
18647,82.0,1.7203687579366607,0.35559470353945755,1.0826330558229709,7.0
18648,84.0,1.764577537253335,0.34030531590260965,1.0860598882926344,7.0
18649,86.0,1.6829490870375452,0.34228912996006305,1.0512897164688007,7.0
18650,89.0,1.7098086553490877,0.340611470197695,1.045096778996691,7.0
18651,92.0,1.7817270438615087,0.34220914776801187,1.010883257288409,7.0
18652,94.0,1.8006387549484957,0.3435230837439319,1.034454694032338,7.0
18653,94.0,1.776061105774866,0.3311887842534252,1.0288344955605666,7.0
18654,95.0,1.8314931556719842,0.342615303316073,1.0006046186212414,7.0
18655,99.0,1.865720604816974,0.37455989342535445,0.9988187776156578,7.0
18656,100.0,1.87003103648454,0.37029137146101293,1.0209890823233987,7.0
18657,101.0,1.9842802942087006,0.37453875245055374,,7.0
18658,102.0,1.9542659382633767,0.38985800797881215,1.047261625155148,7.0
18659,106.0,1.9772272349599356,,1.0844532554288044,7.0
18660,110.0,1.9695488111588553,0.43252281252148517,1.1122637867325567,7.0
18661,107.0,1.945554731073299,0.458930173539642,1.1608693231260583,7.0
18662,107.0,2.0511344970393197,0.4785241928351915,1.1838308972744613,7.0
18663,108.0,2.0319648909520023,0.5143458748405638,1.2505910679038312,7.0
18664,106.0,2.0044587146395587,0.5480751676841982,1.2832844468033895,8.0
18665,103.0,1.989764149910937,0.5705840461467165,1.362871618495983,8.0
18666,99.0,1.9532860144494504,0.5780511913209377,1.4722931249689812,8.0
18667,91.0,1.97598341811294,0.5763190430110087,1.5199823016211993,9.0
18668,80.0,1.9783793522087285,0.5869178214688843,1.5672694966073455,9.0
18669,82.0,2.015480637389723,0.5546499614612805,1.5983538011811202,9.0
18670,80.0,1.998610066182948,0.520997525006651,1.6030757935018158,9.0
18671,80.0,2.044315646801733,0.48786028658811426,1.5797793912124565,10.0
18672,77.0,1.909675596961732,0.4754240630712353,1.5229589331569955,10.0
18673,77.0,1.9308718853923548,0.4458728406872373,1.5004781307665955,10.0
18674,78.0,1.9431618102598855,0.4270985854319658,1.438996274809227,10.0
18675,76.0,1.9286712579086431,0.3886818949559469,1.4005492126950205,10.0
18676,79.0,1.9137864413081993,0.37430790304935807,1.3675798358523354,10.0
18677,83.0,1.9526247498180944,0.3597096221471133,1.3218220247844814,10.0
18678,84.0,1.9380432636221545,0.3583029317501168,1.2843328635087523,10.0
18679,91.0,1.933447201765952,0.3550893916342211,1.2233723516387802,10.0
18680,95.0,1.940901524874976,0.36215131999852623,1.1985610144105086,9.0
18681,100.0,1.9717897113463048,0.36797516572385336,1.1811315944484841,9.0
18682,105.0,1.9571959895772852,0.38907147532963254,1.1524420388524421,9.0
18683,109.0,1.9825736644323375,0.4052366105042712,1.138466101354421,9.0
18684,112.0,1.950610264821837,0.4375674516683035,1.151502016614224,9.0
18685,118.0,2.0460366485136325,0.4653821186585674,1.209849558832533,8.0
18686,118.0,2.1017176317843878,0.5146750712285827,1.229210676392334,8.0
18687,115.0,2.148682894092794,0.5483728706965869,1.3383004601059354,8.0
18688,115.0,2.1306584987971826,0.5953705118056144,1.3948551980142874,8.0
18689,114.0,2.1400506282371423,0.6272874634190277,1.4655885608329526,9.0
18690,109.0,2.1937744522833884,0.6656154156346664,1.5695011239434278,9.0
18691,100.0,2.183194985231842,,1.675310844053136,10.0
18692,98.0,2.2199780812792604,0.6800354014622937,1.7843948336338824,10.0
18693,92.0,2.2978771871484933,0.6762117310134039,1.8355757005339728,11.0
18694,88.0,2.25127888131361,0.6693308327861301,1.875772283131422,11.0
18695,82.0,2.2058764090039955,0.6608172910585047,1.8873481292700087,11.0
18696,77.0,2.258502804307361,0.6320118816701493,1.901711516207586,11.0
18697,73.0,2.275797924190986,0.5985972957016724,1.928087840888863,12.0
18698,71.0,2.3427989952436477,0.574253942605054,1.9020243311634693,12.0
18699,68.0,2.3291248289867923,0.5425049271204653,1.8736601927198488,12.0
18700,67.0,2.2624338242482547,0.5133534134687271,1.8432584220638728,12.0
18701,68.0,2.2700008363573128,0.4801993897838688,1.7787484929522814,
18702,68.0,2.187084188992413,0.45316693131779695,1.6944466072209075,12.0
18703,72.0,2.215737443085309,0.4292739607248349,1.6394174571156688,12.0
18704,73.0,2.1437439684513273,0.41929880796262875,1.6105851943868048,12.0
18705,76.0,2.163792706802764,0.40902073819595053,1.5444113625497071,12.0
18706,78.0,2.1598832857942254,0.3913987963528888,1.4436144280883498,11.0
18707,84.0,2.1690726888941363,0.38355451786970973,1.3940571600731846,11.0
18708,87.0,2.179604670848996,0.39299762485913675,1.3743382038130936,10.0
18709,93.0,2.04211780269355,0.3896347412683161,1.3312883107903177,10.0
18710,97.0,2.1256099589992967,0.3936410987045228,1.2988248436100704,10.0
18711,98.0,2.1231984326003914,0.3978321913781292,1.2864174872778658,10.0
18712,106.0,2.1283285460011756,0.434419040049316,,9.0
18713,107.0,,0.4484523059253766,1.2651028408433715,9.0
18714,111.0,2.2002409211207357,0.49424850130270537,1.3096854549497507,9.0
18715,113.0,2.1540143961848006,0.5500139043335392,1.3492391372201595,9.0
18716,116.0,2.26053730781829,0.5697586833297477,1.41803327462021,9.0
18717,119.0,2.1966784290113424,0.5870450486260281,1.4765221138619289,9.0
18718,114.0,2.139332340794403,0.61593644849369,1.5049227622103623,9.0
18719,109.0,2.2112366720813266,0.6444391252273683,1.5732010031854877,9.0
18720,108.0,2.2508021695472915,0.6622930413092724,1.6579960684732282,9.0
18721,103.0,2.232503189578019,0.668215348455193,1.7081958284431114,10.0
18722,97.0,2.211307688046631,0.6651094744510035,1.786575575806108,10.0
18723,92.0,2.178587022146344,0.664260664139145,1.8104527357643068,11.0
18724,88.0,2.155248880056732,0.651252125700059,1.8244116709377147,11.0
18725,87.0,2.124643562387909,0.6578026382087802,1.8343551406461027,11.0
18726,84.0,2.1674204389913525,0.6302131669631235,1.8663694866574319,11.0
18727,79.0,2.159179559168889,0.5884410477107995,1.861831638425593,11.0
18728,76.0,2.203367104450874,0.5718555773306013,1.8760770830142595,11.0
18729,76.0,2.1317788217879996,0.5500522464974688,1.8328733624480404,11.0
18730,75.0,2.067074675594378,0.5338747582928888,1.7832169331292285,11.0
18731,73.0,2.0233849880381367,0.5023141632398727,1.7122110767552323,11.0
18732,74.0,1.9748247447328242,0.4690266383261208,1.6796770437442128,11.0
18733,75.0,1.9359028715106739,0.4507233657411097,1.6502730366840919,11.0
18734,77.0,1.9164779999835928,0.43169908437221016,1.5636588027416543,11.0
18735,80.0,1.9614942712876178,0.4021109317668296,1.5147645207197826,11.0
18736,84.0,1.9171715840779164,0.39008293398698657,1.4649072181514917,11.0
18737,89.0,1.930128062858085,0.3834469787827329,1.4037873387587387,11.0
18738,92.0,1.9342007865119535,0.38360078202754067,1.3569934503744585,11.0
18739,92.0,1.9250015154905267,0.4099572083760375,1.3156667893033547,10.0
18740,97.0,1.984613415869554,0.42384877396375154,1.2821548007632249,10.0
18741,101.0,1.9572313304814257,0.4528970365315398,1.3202847227188863,10.0
18742,107.0,1.9203987813518646,0.47474731911743745,1.335958846184518,10.0
18743,104.0,1.947738793129665,0.49890093903594024,1.3417579816335938,10.0
